t,min_gradient,avg_gradient,max_gradient,std_gradient,min_bandit,avg_bandit,max_bandit,std_bandit,min_pseudo,avg_pseudo,max_pseudo,std_pseudo,bound_gradient,bound_bandit
274,7.967766881067803,182.0255631710524,1060.7242058339295,139.78979919967094,399.1151013807287,1532.06735167169,3952.450554411017,512.1664285387199,1.924645528106339e-5,0.32836718720506336,2.329901854965442,0.3497387592122463,608230.7626868055,2.3636837501480676e7
275,7.9622383377524955,182.03295658427146,1060.6957937662298,139.78761515816683,400.7400469761218,1532.5959652399274,3952.3963439601284,512.1740438148797,4.254143306070546e-6,0.32799944424169264,2.2873708492834055,0.34914923191230296,608565.8203672463,2.36799311334318e7
276,7.958427768125972,182.03808099525799,1060.6924858108837,139.7853422794865,400.30830207125024,1533.0586860304325,3952.4602809392727,512.1968021973044,1.2313744178982233e-5,0.3275421678125407,2.4496252222818384,0.3510828573788573,608899.6618646833,2.372294648429537e7
277,7.946852630690017,182.0476479031425,1060.717549471186,139.788538677803,400.2557384689735,1533.5390838623377,3953.1602302105375,512.2410983174436,1.8407203867809585e-6,0.32733377064587604,2.3659784219527182,0.3528149428837346,609232.2959761292,2.3765883979128808e7
278,7.989751039667794,182.0531349017391,1060.7467250526445,139.78701039898922,400.56434712960845,1534.105509771221,3953.5249243511694,512.2892053894409,6.330755013550515e-7,0.3278443704861547,2.4252998409880036,0.35505738288600847,609563.7314034934,2.3808744039156716e7
279,7.942962676103292,182.05675950668797,1060.7505587078733,139.78817281859259,400.51444214344,1534.6123328388503,3954.246759332818,512.4065261260123,1.9710761478108907e-5,0.32806048850922753,2.4228975593662483,0.35657525389680816,609893.976754948,2.3851527081819102e7
280,7.936689928308567,182.0631096417198,1060.7954707548718,139.78643693693468,400.8240765137373,1535.1238369085434,3956.9699700236765,512.5396055889156,0.0007336332942600166,0.32677828756581545,2.3639964782112486,0.3533194400042221,610223.0405462692,2.389423352081877e7
281,7.911539595099441,182.06432534505774,1060.7979279942367,139.78665780047268,400.6131419481511,1535.636271767523,3959.4663383962875,512.5594596005192,0.00039840114337152954,0.3258910922127298,2.389613158437868,0.3514315674601758,610550.931202155,2.3936863766168047e7
282,8.130080465682141,182.0676900224342,1060.8003803655101,139.78514507726578,400.4204475453472,1536.0897009367388,3959.7918506968613,512.5523444894148,0.0009295329680014675,0.32624300757558167,2.3660484441761014,0.35031840791978636,610877.6570575195,2.3979418224234674e7
283,8.120179372305728,182.07514377148536,1060.780014522423,139.78379419907603,400.35773678682295,1536.6157647060606,3959.8275634320194,512.5980003484881,0.0003218225343175618,0.3258720671237104,2.4003228989333536,0.3482819654442426,611203.226358764,2.402189729778702e7
284,8.175034850388016,182.08248211713553,1060.7430919883175,139.7828927691461,400.54816848270593,1537.091247238593,3961.0845369163353,512.6386001675618,0.00017787549242598288,0.3243484540378686,2.4300257818941873,0.3464765599385065,611527.6472650258,2.406430138603855e7
285,8.17412580295121,182.087497754432,1060.743275304439,139.78173563282945,400.7540651478399,1537.5674957485785,3961.907111951841,512.6504065548013,0.00034128746139572286,0.3238020192066017,2.4080711955171807,0.3456748612564262,611850.9278494054,2.4106630884691585e7
286,8.177578654480271,182.09513429194672,1060.7346841183055,139.78365189993727,400.7554135853884,1538.0314584795474,3961.8056169472598,512.617713414336,0.0004571014833913978,0.323877542025512,2.406978487665043,0.34467260657082127,612173.076100172,2.414888618598041e7
287,8.175611934018974,182.10089607034269,1060.7817253261755,139.78360007084075,402.1956093848903,1538.5222773832695,3961.47498725146,512.6479977650333,8.235612114049218e-6,0.3245741164395285,2.4233422426868003,0.34448117956065744,612494.0999219471,2.4191067678713664e7
288,8.228823394385557,182.104772541665,1060.7763433740304,139.7824003659916,403.411153235214,1538.997411896606,3961.3376198207106,512.6463690460113,0.00023668908872309657,0.3242719767049794,2.443975429290475,0.3453965775222372,612814.0071368694,2.423317574831607e7
289,8.239519671289173,182.11149620206135,1060.7689288110118,139.7800375171602,403.3741680080981,1539.4958140993415,3961.370854837702,512.660527156306,0.00026865993163482926,0.3251343994242384,2.399436120154377,0.34621820194059355,613132.8054857374,2.427521077686955e7
290,8.245712827141034,182.1167437623509,1060.7788601097348,139.77965153119317,403.198774170252,1539.977168053243,3961.41339905203,512.6943613194954,0.0002411140005733614,0.3244544732642082,2.4232591485089188,0.3459173499700194,613450.5026291341,2.4317173143153645e7
291,8.24465020707322,182.12363913470287,1060.7838477465043,139.77919384821936,403.0988817615032,1540.49310304862,3961.92427207714,512.7793264740098,0.0002416780747012126,0.3246703923976261,2.4021828936874954,0.3480350312343374,613767.1061485312,2.4359063222685352e7
292,8.237883953889195,182.12811681755036,1060.7986746502677,139.77991568065192,403.1516751098029,1540.9543951958099,3962.0997551950572,512.7929278747263,0.0006004006081070656,0.32496056245944027,2.342525062371635,0.34702467713483004,614082.6235473743,2.4400881387758344e7
293,8.241656906993484,182.13367183233066,1060.7894102256666,139.78192081138567,404.0946163706124,1541.446076764605,3962.0980404044985,512.863778956475,0.0004827898582675516,0.3237340329536333,2.3206863242616578,0.345598442365995,614397.0622521506,2.444262800748154e7
294,8.268071362163425,182.13587141711727,1060.7856897476547,139.78214647157301,404.2705503359417,1541.9578890596215,3962.8325133391077,512.8370462131289,0.0005880725278188947,0.3235889546671552,2.259297284335446,0.3439316368152388,614710.4296134374,2.4484303447817143e7
295,8.273202977595417,182.14292329924544,1060.805564199889,139.77912054018012,404.0924491340008,1542.444626635445,3962.8181882199992,512.9059579435572,0.00010514921675053301,0.3241055658408172,2.1694762735216386,0.3436533932405883,615022.732906933,2.4525908071618054e7
296,8.256385580027427,182.1482963915959,1060.8025722881996,139.77975640538057,404.1992991995083,1542.9306395072824,3965.03197620926,512.878906009644,0.00010211761832579214,0.324309536696706,2.2206468055865685,0.34359792871515143,615333.9793344705,2.4567442238664754e7
297,8.247412779967675,182.15289471662643,1060.8321500151385,139.7807586097354,404.0702198864835,1543.3480576559039,3966.679162567418,512.9180169810547,1.323355093063583e-6,0.3239070806970183,2.2331882914644723,0.3432639334471867,615644.1760250145,2.460890630570157e7
298,8.22237604337829,182.1585683229426,1060.8483818425004,139.7833747852613,404.06430047602,1543.8836195758918,3967.5032115331937,512.9978846499889,0.0005091972784612153,0.32321707147982404,2.250233149483705,0.3438859359753331,615953.3300356402,2.4650300626472443e7
299,8.20593928369334,182.1646002873252,1060.8474449273028,139.7818889622407,403.88642745120876,1544.3761033955586,3967.4799915666304,513.0561834544043,0.0003200859108005716,0.32165768140261203,2.2117664157616446,0.34121771415362195,616261.4483524975,2.4691625551756147e7
300,8.263399447673777,182.16890641577734,1060.8513206460675,139.78085067898027,404.87227737928345,1544.8672474290204,3967.4637073914373,513.1037710117362,0.00043836943203245937,0.32282183566528533,2.1723638467430817,0.3414352103165027,616568.5378917578,2.4732881429400954e7
301,8.302110439324451,182.17343900178656,1060.8494662235812,139.7826050017151,405.02901144520706,1545.2872394392357,3967.3972464016097,513.1594363018837,0.0004627320672341284,0.3223617320617662,2.1834152533224085,0.3414165065598089,616874.6055005455,2.477406860435879e7
302,8.258626968645558,182.17940895884175,1060.839341274814,139.78317030603586,404.8974647877975,1545.746117503265,3969.1379726142604,513.1614473107202,0.00024977403504067297,0.322742793852891,2.2795252040587286,0.3428058249542253,617179.6579578543,2.4815187418718908e7
303,8.25586286909541,182.18534226980097,1060.8280908197905,139.78282947971155,404.49414740347856,1546.207741739298,3969.3747773098316,513.1549972957147,8.63357962543887e-5,0.3232613684920061,2.2912718068516256,0.34180971741664923,617483.7019754479,2.4856238211741023e7
304,8.25973415053545,182.19197708678763,1060.8245149015188,139.7800332375766,405.16338669635945,1546.675831033873,3969.667614763647,513.2220640718098,6.512309761319557e-5,0.32284756732397224,2.289863224106341,0.34162455088831234,617786.7441987463,2.489722131988797e7
305,8.239281093102733,182.1997613076474,1060.8184957962717,139.78051663264665,406.26813691506777,1547.188635796178,3969.7566520303717,513.2805240463186,0.00034239515107969964,0.3230768987250855,2.3107916871454393,0.34150441799440673,618088.7912076968,2.493813707685787e7
306,8.214049962855285,182.2075607621447,1060.8076948299565,139.78302369638388,407.27562288425054,1547.6675007167707,3971.428533980293,513.2802883682034,0.0006772404588559766,0.3223468307594578,2.34377711117736,0.3426086928850777,618389.8495176317,2.4978985813615862e7
307,8.143949746468792,182.21145286538302,1060.7325543693028,139.78215927577878,407.0824354830362,1548.079809893329,3971.194755912743,513.2803748189367,0.00015876673958814536,0.3223929840289753,2.409232457831081,0.34207836025151783,618689.9255801117,2.5019767858425304e7
308,8.166849727776224,182.21826036780996,1060.726440172566,139.78174533516255,407.48727326388865,1548.5713390359656,3971.530631301519,513.2895861015108,0.00029142950259597455,0.3205431154512074,2.3778552528723935,0.33747041251367593,618989.0257837551,2.506048353687856e7
309,8.186752123940721,182.2222217350084,1060.7186719250585,139.78051275292196,407.504255078905,1549.0252846975443,3971.681940141059,513.2760540470842,0.00010349946023779921,0.32140781947680475,2.37372819346308,0.33799072972313055,619287.1564550541,2.5101133171927333e7
310,8.206981590403473,182.2277016345391,1060.713982478852,139.77878827979617,407.7470875836418,1549.5091674112014,3972.7205359721083,513.2592695127331,0.00028474711265857877,0.32141664862097075,2.3331108360311816,0.3365163547783018,619584.3238591773,2.5141717083912548e7
311,8.256141507222537,182.23223996517018,1060.7385804186447,139.77847936396705,407.9866598241124,1549.980394412097,3972.9947867471674,513.3205209520714,0.0001523076109606336,0.320833533895528,2.372797984981048,0.3360873707384574,619880.5342007605,2.5182235590593804e7
312,8.225784100310051,182.23796129518252,1060.7291172441496,139.78059881310895,408.66651345066435,1550.4293378248829,3973.1150984087267,513.3310086679431,0.0003872646506408728,0.3207711516449821,2.5848993965951195,0.33757239534543704,620175.7936246835,2.5222689007178415e7
313,8.23327645689534,182.24297214235654,1060.7216862945231,139.7786381032813,412.3452404781457,1550.8798007610312,3973.132247404772,513.3310127738854,7.839210690008258e-5,0.3203975772820074,2.765175946659241,0.33872152757825696,620470.1082168348,2.5263077646349978e7
314,8.355224956979413,182.24736576014203,1060.702856347902,139.78099103444953,412.73253620822857,1551.3092435291794,3973.4923044334555,513.3620257437342,8.308121843469962e-5,0.3189173695360836,2.7472594908127803,0.3368609710817064,620763.4840048647,2.5303401818296634e7
315,8.412957544896557,182.25269618109124,1060.7309408781912,139.7816024888321,412.66509995321024,1551.724645443332,3974.352926194711,513.3822490403501,0.0006035683337870523,0.31941469306740267,2.7009606937806154,0.33724799082732565,621055.9269589259,2.53436618307388e7
316,8.427576985001082,182.25918215150415,1060.7469429383268,139.78016146532084,414.7285337453161,1552.2250624230176,3977.127295971443,513.47784862923,0.00045704301666660285,0.31759596358591313,2.689752315138321,0.33257282781003,621347.4429924024,2.5383857988956608e7
317,8.391822456358085,182.2654198043571,1060.747251154652,139.7816976571648,417.43824437552564,1552.6223394018075,3978.8881404894805,513.5290270904698,0.00016749464589338459,0.31807621019944116,2.8102091847409554,0.33564414553239386,621638.0379626267,2.5423990595816888e7
318,8.391685063565234,182.2706087747165,1060.740563388612,139.78081402331813,418.2419671321131,1553.0797049654007,3978.6082950467953,513.5527220029353,0.00021518950580912133,0.31869200520563207,2.8229169625541033,0.3344785042559465,621927.7176715867,2.5464059951799806e7
319,8.42138233770433,182.27779062450944,1060.7678630819255,139.78050176903147,418.3097850421159,1553.5237895011674,3978.8537363975443,513.5591643558,0.0002760441309987982,0.31826005608726404,2.7939597873284185,0.3332754406219014,622216.48786662,2.5504066355025116e7
320,8.481444434162881,182.28208394213266,1060.762977730347,139.77934068158456,418.3589481783405,1553.9680525975116,3978.353700896701,513.5801716731585,6.736528004580578e-5,0.3197457572414127,2.6651729306572634,0.33473746365181584,622504.3542410985,2.5544010101278022e7
321,8.52115510290966,182.2871867189113,1060.8124576895732,139.78051754699183,418.41980411930007,1554.4577483838784,3977.49553642055,513.5444459934599,0.0001894412318392824,0.3209602740150497,2.5959797913916702,0.33451056015973907,622791.322435102,2.5583891484034695e7
322,8.54853000912587,182.29569478159698,1060.8177662773655,139.7845684227799,419.27824275518367,1554.8808296074858,3977.876797354318,513.5269144992375,0.00013483903953215304,0.32170730180261337,2.72101220474957,0.3365105130490721,623077.3980360808,2.5623710794487443e7
323,8.534544118288778,182.30228189905762,1060.8163757390425,139.78467834258532,420.1977902592869,1555.3232115048197,3977.9135990569484,513.5477910537613,0.00021288034761823837,0.3211985032139335,2.78201994054038,0.3365926172777577,623362.5865795086,2.5663468321569506e7
324,8.522923411415519,182.30692568479057,1060.789202841037,139.7856986267697,420.03327314974405,1555.7943632325278,3978.7019493115235,513.5537533856558,2.3741798685250615e-5,0.32270035980870676,2.832476264324555,0.33665840551977205,623646.893549526,2.5703164351979524e7
325,8.511703629523197,182.3096825438936,1060.7755970830203,139.78634871904356,419.7239900109407,1556.1757735825265,3978.525167729378,513.5787917390622,1.4437120853472152e-5,0.32296830916995006,2.9302297415710257,0.3359130966765536,623930.324379572,2.574279917020564e7
326,8.510371260989814,182.31616511313072,1060.7789532364623,139.78880658075963,420.40477426868193,1556.6127382257928,3979.2357341380275,513.5689031528714,3.5178825044113182e-6,0.3228148815962368,2.9334157796893408,0.3369702265331551,624212.884453008,2.578237305854932e7
327,8.531374981417514,182.32033678044277,1060.6927045831196,139.78677652943182,421.81256426396715,1557.0402426812327,3980.360562693559,513.5895990287335,0.0001640442231405359,0.3225660804612852,3.025054691191798,0.3364023742923042,624494.5791037305,2.5821886297148764e7
328,8.540881465178785,182.32176128169831,1060.6664661011298,139.78508861314745,421.8933065133547,1557.456380669542,3980.4051951664005,513.6138035365565,0.00014345962000561485,0.32271148208055694,3.0191426947924924,0.3361032052275227,624775.4136167765,2.5861339164002094e7
329,8.553385762168972,182.32753880042753,1060.5309731731747,139.78317724246017,422.2996725340464,1557.9338645387913,3980.3715827797996,513.5954268156597,5.211254637060847e-5,0.3226668659856421,2.966067849180263,0.3366767389286079,625055.3932289169,2.5900731934990134e7
330,8.552895804421183,182.33222934152963,1060.571984357381,139.7833390577866,422.51456189792555,1558.3493711387541,3983.9383859631916,513.6169298613285,7.965686839384034e-5,0.3228165711685998,2.9587572529185877,0.33628881779296255,625334.5231292436,2.5940064883898944e7
331,8.580433813102474,182.33623115574102,1060.562999585085,139.78330136451814,422.65896316291105,1558.7641030056552,3984.120094631507,513.6169850979344,0.00013358471278479556,0.3224336672435607,3.0309600655917563,0.3348634210476764,625612.8084597464,2.5979338282442003e7
332,8.573327591530187,182.34298630764548,1060.601876196222,139.78200272063202,422.7293957102492,1559.208563276474,3984.487984993931,513.5954492736855,6.249506006383854e-5,0.3240625222998773,3.0381742715283906,0.33600316660543283,625890.2543158804,2.6018552400282107e7
333,8.567623515187307,182.34822318318137,1060.5763269577897,139.7816970042414,423.068406518252,1559.6358978125847,3984.558584339809,513.5893095581281,2.4298258892940794e-5,0.3244965805615271,3.0306968873736366,0.33617481927509935,626166.8657471272,2.6057707505052995e7
334,8.564956087762909,182.3540357125097,1060.700719718764,139.78131136557062,424.13434806340535,1560.0465933524652,3984.5201732963274,513.5776629822633,0.00017046856001456945,0.3242016291323806,3.3427444279656413,0.33937152734924575,626442.6477575452,2.609680386238063e7
335,8.567185331198402,182.35777574465732,1060.6294705318987,139.77952011209288,424.15876851900344,1560.5070401840517,3984.326221228981,513.6150562921038,0.0001255172226706236,0.32475053971440554,3.4444004960083987,0.339271427437892,626717.6053063136,2.6135841735904235e7
336,8.590194292132708,182.36143335148716,1060.6168331664446,139.78296628900458,427.5330115038528,1560.9404391570995,3984.4884883094765,513.6143061906006,0.00021193102617189652,0.3258911029714648,3.4456675108859827,0.3398018073034911,626991.7433082667,2.6174821387297053e7
337,8.598351920200486,182.36673109331036,1060.6349532000604,139.78513171448506,427.553261681997,1561.3493119460431,3985.0247236913046,513.6158846201043,8.568058711944104e-5,0.3260169253163091,3.4471948197293614,0.3410886864783833,627265.0666344217,2.621374307628677e7
338,8.597131477681131,182.3710879442704,1060.6195819029492,139.7855960064079,427.4658084935636,1561.7847295817082,3985.0689685908947,513.5960817822622,0.0002442804462532422,0.3241654356220855,3.479847461222363,0.33930667134953124,627537.5801124978,2.6252607060675744e7
339,8.614890569813724,182.3764071817913,1060.6290000805739,139.78429589915206,427.41402689145923,1562.2292719333414,3985.236596023425,513.6099555962793,0.00017316277163104132,0.3235883885410035,3.4412468807441883,0.3384927924450099,627809.2885274274,2.6291413596360907e7
340,8.612176472235689,182.38099343529478,1060.5799356246005,139.7849032083146,430.4461058897899,1562.6238461333153,3985.007947007815,513.5669924506892,0.00028061489177844123,0.3245449635598548,3.4660103450567306,0.33981384720115754,628080.196621861,2.633016293735344e7
341,8.603898066440678,182.38596809445,1060.5932541678067,139.7848649345289,430.7802074406536,1563.067954760981,3984.9447440646854,513.5678081634305,0.0007132912428460259,0.3242533318310956,3.537323017925985,0.3408267811314262,628350.3090966633,2.636885533579814e7
342,8.571129344119697,182.38841498228925,1060.2601447636864,139.78203729301745,432.00248032778154,1563.4823530399676,3986.172137256437,513.5794503973107,0.0002292907884680062,0.3242382794087348,3.6945676530323794,0.3417600441994334,628619.6306114029,2.6407491041992597e7
343,8.529815649032969,182.39091892659545,1060.2606621825191,139.7829896890397,431.95417141381904,1563.86997263942,3985.979749414616,513.5345434223029,0.0004892698281651064,0.32328683355666293,3.618618407271981,0.33945760331498115,628888.1657848347,2.6446070304406077e7
344,8.436005455657323,182.39841532275167,1060.272188166518,139.78336522880122,431.8846872390005,1564.2903538781457,3987.5249330855254,513.5389523223365,0.0008044508571174447,0.323188635708461,3.7453159986436617,0.3397208749106621,629155.9191953748,2.648459336969813e7
345,8.45449517986026,182.4019405439945,1060.273963989271,139.78287094015354,431.8545248971172,1564.6567417905298,3987.567371888125,513.5601541583733,0.0002509541227198042,0.3226616989475167,3.633010444277602,0.3383222053760503,629422.8953815693,2.6523060482737046e7
346,8.470683235048,182.40964920756113,1060.4667895271937,139.78546952452865,432.52019499887433,1565.0386127378576,3988.6964656152313,513.5768159263733,0.00034386206075964765,0.32187491603059815,3.6983059715718127,0.33681908609673783,629689.0988425553,2.656147188661797e7
347,8.493547947254143,182.41411814278172,1060.4604418734114,139.78700661712,432.742759637273,1565.4368072821421,3991.4078630709664,513.6160866977228,0.0003469515410472468,0.3216097662958157,3.6743125208555227,0.33533597245334656,629954.5340385166,2.6599827822680846e7
348,8.518328509632909,182.41834833921325,1060.4788525676854,139.7886778158194,433.72058929122727,1565.8272302664004,3990.9112749258647,513.6138791925381,0.0003350842536065102,0.321188842799924,3.6348343310062603,0.3354591316565416,630219.2053911316,2.663812853052811e7
349,8.496940876425725,182.42304418889591,1060.419467860651,139.7875247249572,433.855572235668,1566.2558340066148,3990.6884237846525,513.6007802388978,0.000196558849864914,0.32215215013745174,3.5897460928822795,0.33565861034638994,630483.1172840153,2.667637424804212e7
350,8.493924747476399,182.42940406713086,1060.728260000863,139.78859154904956,433.71024114607644,1566.6289129327808,3990.9170515559535,513.584005307549,0.0002320338766992336,0.32205035132594223,3.677969349895733,0.3352899498786784,630746.2740631552,2.6714565211402453e7
351,8.615309608682082,182.4354947795799,1060.6971666009285,139.78809107467228,434.97122428001296,1567.0057455260683,3991.038236810266,513.5816070654704,0.00021428297893066883,0.321631059353148,3.6653943242765763,0.33432124233400373,631008.6800373401,2.6752701655102864e7
352,8.638777419842654,182.4391624449642,1060.6952356821564,139.78913577865012,434.564266515652,1567.4363818444356,3991.239171020527,513.6522885548126,8.8716956696544e-5,0.32200441960413184,3.5436916460190275,0.3332369971695423,631270.3394785845,2.6790783811968118e7
353,8.614850867549535,182.44333707331793,1060.6830818747237,139.79013676596082,434.93743739590025,1567.8541208703205,3991.242043682302,513.6120078278165,7.805282621120568e-5,0.32132159230586893,3.491834662269042,0.3309368179719763,631531.2566225445,2.6828811913170554e7
354,8.579354718655736,182.4465768773692,1060.6715396480392,139.78673373491554,435.2398329387349,1568.2530329428766,3991.8253805591057,513.6156207004208,0.00015602943656745083,0.32085667350886543,3.498309183595211,0.3292679875384257,631791.4356689304,2.6866786188246474e7
355,8.639891220887705,182.45319869712367,1060.658839810892,139.78601789175713,436.9748180407167,1568.6263320445719,3991.7913471572842,513.6572152675275,0.0007167789858044671,0.3196486328457546,3.5358678279320657,0.3298073287290247,632050.8807819118,2.6904706865112305e7
356,8.672849663980571,182.45662946943185,1060.6662099548134,139.78644491411154,438.7868636695018,1569.027219398997,3991.371396538786,513.6563379104168,0.0005025927469830549,0.32023391930158607,3.4928310901798056,0.3306474748735603,632309.5960905171,2.6942574170080524e7
357,8.550840145306779,182.45955513647087,1060.4894283227118,139.78586709887628,438.90914416305486,1569.4325169816925,3992.172092802387,513.6532787064425,0.0005801706367378756,0.3204122703026927,3.470581686102207,0.33113103589753806,632567.5856890291,2.6980388327875488e7
358,8.615780910247423,182.46562955029086,1060.568760846584,139.7850302936386,438.8930926435801,1569.8741327023922,3993.523410567349,513.6376678908488,0.0006024161653783722,0.3208991911476963,3.496927613553339,0.3332880107446105,632824.8536373719,2.701814956164891e7
359,8.582239721280473,182.47072919029324,1060.6269525250564,139.78659000411062,439.3695718835404,1570.2600363619633,3993.2874449049077,513.627275519853,0.0005950794084697009,0.3207963155621677,3.6122933843514318,0.33337754615768767,633081.4039614961,2.7055858092995282e7
360,8.569950329811121,182.47374890756427,1060.6895109745356,139.78854594962417,439.2793752361809,1570.6513343922657,3993.7477413054467,513.649256204271,0.0004204569216312848,0.31895808798988984,3.6316309287479385,0.3318640777309252,633337.2406537553,2.7093514141967036e7
361,8.588536888293277,182.4796426677336,1060.5424854658495,139.786548571584,439.529487769727,1571.0761878263972,3994.526587780619,513.7012357854475,0.0006286088936064971,0.3191223898501475,3.651347585913726,0.3317209733570413,633592.3676732798,2.7131117927089497e7
362,8.582548489974641,182.4828811838463,1060.5645853536416,139.7855757059601,439.5188658668868,1571.543006306437,3994.352337066827,513.6705991529266,0.0003198735033720368,0.31808646020703724,3.6232210070646147,0.32920480107832606,633846.7889463444,2.716866966537571e7
363,8.591468589282925,182.48588918849856,1060.5482538889905,139.78403565789444,440.5929444917764,1571.972386037555,3994.3895001103065,513.6679426897903,0.0010394656227106225,0.3181152698402756,3.7052271166198523,0.3294162069607334,634100.5083667296,2.7206169572341047e7
364,8.532838089591877,182.489850807427,1060.5895843024846,139.78154223229222,440.7441779887573,1572.3895009266384,3994.46363734367,513.6539631948796,0.00040891698756695405,0.3176074911108705,3.72664834863005,0.32973136912846407,634353.5297960809,2.7243617862017613e7
365,8.500805450160499,182.49365467424067,1060.605618277024,139.78484826937424,441.0438291708303,1572.797770353412,3994.6906644582987,513.6621397791362,0.00020355147140094232,0.3183847499338051,3.724715141875947,0.33067651167328727,634605.8570642602,2.728101474696853e7
366,8.466992818748054,182.4962228943454,1060.6959490013442,139.78622724936906,441.61471330234184,1573.186514178466,3994.8571196538073,513.6091576480925,0.00015066680683162303,0.31902644906187916,4.270623352094532,0.33563826988619383,634857.4939696941,2.7318360438302003e7
367,8.483764214977725,182.50002231388248,1060.9702304545642,139.78875867097136,441.51500030752436,1573.605305590805,3994.2433291089105,513.6026155503587,0.000465790788467757,0.32011397487760956,4.168890251462699,0.3362059327018881,635108.4442797173,2.7355655145685203e7
368,8.46466174543201,182.50326763936056,1060.934366076007,139.78903109884453,442.1798129462111,1573.98928237134,3995.239428892139,513.5835478361383,0.0006296368857476864,0.31953787869188094,4.273515425032031,0.33797629516526034,635358.7117309101,2.739289907735803e7
369,8.493038089068648,182.5061645984226,1060.9399701920556,139.78849947929345,442.1638902523299,1574.3942509890057,3995.2502331289543,513.6389284178426,0.0002597236225483357,0.31959765752104446,4.194616904214797,0.3376077068404179,635608.3000294331,2.7430092440146677e7
370,8.46382662320093,182.5100708431131,1060.9410702873804,139.79074528117354,442.1576773576975,1574.8030705462559,3995.361331754795,513.6501228897688,0.0002531277279445021,0.31840105719782913,4.253477325093684,0.3376432788143346,635857.2128513564,2.7467235439477e7
371,8.504629245894762,182.51313854059762,1060.9458363074816,139.78928129112495,441.77069827368643,1575.1844142442283,3995.2350444498607,513.6451787048919,0.00028827700012357127,0.3198673005356567,4.417778958088121,0.34131661364429006,636105.453842984,2.7504328279387787e7
372,8.369861577192864,182.51758357458993,1060.975693875946,139.79018284431538,441.76869790947717,1575.5512181588301,3995.504262884669,513.6365927862564,0.0004678982849100066,0.32005139215414,4.394351641085223,0.339338581952364,636353.0266211748,2.7541371162543815e7
373,8.39185696202162,182.5226233592472,1061.0307988398574,139.79256244366232,442.1385372994073,1575.9320569362608,3996.5994178520705,513.6098734472112,0.0003933363143744373,0.32180451924363207,4.506357700526422,0.34171849654460723,636599.9347736583,2.7578364290248785e7
374,8.34839111880251,182.52530913274654,1061.0044393604303,139.79347175228023,442.1503062552921,1576.2977805116734,3997.0274265675544,513.5874644957063,7.499239808339553e-5,0.32197214571744576,4.50492402268236,0.3435859427480249,636846.1818593469,2.7615307862458073e7
375,8.376979494660418,182.53020142163444,1061.0009411133256,139.79426818039923,442.6222137970976,1576.6909760006224,3997.6434174985875,513.5978753004057,0.0003591943552976318,0.32143109464525305,4.480871777974954,0.34242530018570705,637091.7714086437,2.7652202077791348e7
376,8.354977762775377,182.53498127226584,1060.9916077603652,139.79293273982614,443.3672898691208,1577.0682507644472,3997.8401217938044,513.6036722898361,0.0003899154461919352,0.3202532221207465,4.514023076296951,0.3421471640727381,637336.7069237463,2.768904713354502e7
377,8.28364648489844,182.53862898446758,1060.9933791749118,139.7914901397546,443.52735624894103,1577.4388385970117,3997.7927721472506,513.6118924698724,0.0003092591227584762,0.3200871652352809,4.046744141109343,0.33753206993996954,637580.9918789458,2.772584322570455e7
378,8.285168955136669,182.54412130783936,1061.0125389259754,139.79027409358025,449.07531853734065,1577.8304891565167,3998.9372540113623,513.6110063596708,0.0008287649723968116,0.3202891544978347,4.0519134908042815,0.33814696320097365,637824.6297209234,2.7762590548956633e7
379,8.345872686244945,182.54745470673865,1061.0144947299077,139.78818205929423,449.0761025717108,1578.2269874875997,3999.229088724582,513.5890988860646,0.0003701091293066838,0.3204613332462215,3.9357552629751353,0.3362186249336672,638067.6238690416,2.7799289296701193e7
380,8.492822683176826,182.551713558401,1061.011688707372,139.7887383676557,449.14297696905396,1578.6210589801262,3999.240398195841,513.6067725075759,4.6481696415412443e-5,0.3201295681037858,3.859602686501887,0.3355214034607755,638309.9777156322,2.783593966106326e7
381,8.449836719119048,182.55695186937123,1061.0717957677182,139.78987472565703,450.99296745501334,1578.9612756822494,3999.0760208896736,513.6102504795634,0.0001405464612957985,0.32005566086564513,3.817453424133191,0.33564909372524915,638551.6946262808,2.7872541832904734e7
382,8.331660943010377,182.55791516397284,1061.0855014318831,139.7907105501388,451.03922094874076,1579.3127976095252,3999.238846477364,513.5890403389833,4.887759084226673e-5,0.32033598773789407,3.723800091095711,0.33422930515033633,638792.7779401068,2.790909600183592e7
383,8.265612941163852,182.5614629269594,1061.2140535249976,139.79123074524665,451.8489059402584,1579.6698207142595,3999.4411845809077,513.5772002255896,6.297697356671961e-5,0.321256274211479,3.7024150616408633,0.3352922127071894,639033.2309700405,2.7945602356227048e7
384,8.286147621832015,182.56494919603455,1061.2113501989993,139.78936060873576,451.9429977364433,1580.047016328154,3999.9119587851633,513.6297428530099,0.0002586914917799277,0.32161334478956455,3.7316405236188643,0.334773652169693,639273.0570030961,2.7982061083219588e7
385,8.33579231593842,182.56930032669078,1061.2071125490763,139.7889826470712,452.7320695293098,1580.411123431133,4000.2323987349573,513.5968876973424,0.0006315227745972152,0.3220213789373414,3.8908770255164313,0.3354773744873254,639512.2593006411,2.8018472368737407e7
